fiscal_year,doc_type,file_name,split_pdf_page,source_pdf_page,printed_page,char_count,low_text_flag,extraction_method,ocr_char_count
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,85,570,562,396,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,86,571,563,605,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,87,572,564,271,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,88,573,565,575,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,89,574,566,471,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,90,575,567,689,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,91,576,568,553,False,TEXT,
2023,plan,2023년도 성과계획서_과학기술정보통신부-486-577.pdf,92,577,569,366,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,1,465,137,1062,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,2,466,202,1045,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,3,467,,632,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,4,468,,764,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,5,469,,998,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,6,470,,643,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,7,471,,534,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,8,472,,781,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,9,473,,784,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,10,474,,869,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,11,475,,1321,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,12,476,,1076,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,13,477,,854,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,14,478,,1058,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,15,479,,751,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,16,480,,574,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,17,481,,838,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,18,482,,1220,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,19,483,,886,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,20,484,,580,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,21,485,,1091,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,22,486,,774,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,23,487,,677,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,24,488,,981,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,25,489,,1299,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,26,490,,1313,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,27,491,,1162,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,28,492,,1394,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,29,493,,1225,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,30,494,,1283,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,31,495,,1261,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,32,496,,1291,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,33,497,,1243,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,34,498,,1274,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,35,499,1,1391,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,36,500,1,1250,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,37,501,1,1251,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,38,502,1,1328,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,39,503,1,1264,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,40,504,1,1417,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,41,505,3,1393,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,42,506,4,1349,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,43,507,5,1260,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,44,508,1,1449,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,45,509,6,1332,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,46,510,8,1292,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,47,511,5,1368,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,48,512,,1525,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,49,513,7,1500,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,50,514,,1548,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,51,515,1,1427,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,52,516,1,1313,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,53,517,9,1303,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,54,518,10,1353,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,55,519,3,1296,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,56,520,2,1557,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,57,521,,1390,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,58,522,,1339,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,59,523,4,1642,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,60,524,4,1438,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,61,525,,663,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,62,526,3,1064,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,63,527,8,1424,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,64,528,6,1233,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,65,529,1,1423,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,66,530,,178,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,67,531,1,1576,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,68,532,1,1754,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,69,533,1,505,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,70,534,2,1287,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,71,535,4,1427,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,72,536,,168,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,73,537,5,1555,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,74,538,,168,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,75,539,6,1142,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,76,540,,168,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,77,541,2,1408,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,78,542,3,745,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,79,543,4,1234,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,80,544,5,1355,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,81,545,7,1482,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,82,546,10,1348,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,83,547,,1094,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,84,548,1,1100,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,85,549,4,1384,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,86,550,,669,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,87,551,1,1308,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,88,552,4,1479,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,89,553,2,1265,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,90,554,9,1535,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,91,555,3,1466,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,92,556,,1223,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,93,557,,844,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,94,558,,1167,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,95,559,,1022,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,96,560,,1153,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,97,561,,1034,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,98,562,,1174,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,99,563,,317,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,100,564,,869,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,101,565,,1160,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,102,566,,1055,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,103,567,,1019,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,104,568,,1113,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,105,569,,1006,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,106,570,230,1147,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,107,571,,523,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,108,572,,965,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,109,573,320,1050,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,110,574,,1016,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,111,575,,969,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,112,576,,888,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,113,577,,721,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,114,578,,1154,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,115,579,,852,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,116,580,,1241,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,117,581,,1083,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,118,582,,1165,False,TEXT,
2023,report,2023년도 성과보고서_과학기술정보통신부-465-583.pdf,119,583,,1164,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,1,490,482,905,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,2,491,483,1272,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,3,492,484,1207,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,4,493,485,1121,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,5,494,486,1143,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,6,495,487,1272,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,7,496,488,1046,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,8,497,489,1196,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,9,498,490,1038,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,10,499,491,1083,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,11,500,492,1057,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,12,501,493,1126,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,13,502,494,782,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,14,503,495,782,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,15,504,496,1160,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,16,505,497,787,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,17,506,498,996,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,18,507,499,863,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,19,508,500,794,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,20,509,501,780,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,21,510,502,840,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,22,511,503,850,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,23,512,504,772,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,24,513,505,1215,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,25,514,506,1102,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,26,515,507,1095,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,27,516,508,1164,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,28,517,509,1127,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,29,518,510,1102,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,30,519,511,1017,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,31,520,512,760,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,32,521,513,1024,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,33,522,514,1034,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,34,523,515,1040,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,35,524,516,1135,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,36,525,517,840,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,37,526,518,716,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,38,527,519,717,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,39,528,520,756,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,40,529,521,771,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,41,530,522,747,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,42,531,523,807,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,43,532,524,808,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,44,533,525,891,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,45,534,526,764,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,46,535,527,342,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,47,536,528,929,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,48,537,529,901,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,49,538,530,847,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,50,539,531,975,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,51,540,532,1107,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,52,541,533,1005,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,53,542,534,207,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,54,543,535,263,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,55,544,536,881,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,56,545,537,1036,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,57,546,538,1039,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,58,547,539,1089,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,59,548,540,1040,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,60,549,541,337,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,61,550,542,1094,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,62,551,543,397,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,63,552,544,905,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,64,553,545,578,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,65,554,546,860,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,66,555,547,898,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,67,556,548,850,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,68,557,549,969,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,69,558,550,606,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,70,559,551,823,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,71,560,552,733,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,72,561,553,860,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,73,562,554,824,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,74,563,555,1076,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,75,564,556,1164,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,76,565,557,1062,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,77,566,558,944,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,78,567,559,1052,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,79,568,560,841,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,80,569,561,106,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,81,570,562,672,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,82,571,563,663,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,83,572,564,884,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,84,573,565,566,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,85,574,566,1068,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,86,575,567,1069,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,87,576,568,623,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,88,577,569,1046,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,89,578,570,1053,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,90,579,571,225,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,91,580,572,276,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,92,581,573,440,False,TEXT,
2024,plan,2024년도 성과계획서_과학기술정보통신부-490-582.pdf,93,582,574,333,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,1,494,722,1057,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,2,495,5,1103,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,3,496,,625,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,4,497,,384,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,5,498,,1330,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,6,499,,1403,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,7,500,,1069,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,8,501,,1362,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,9,502,,1316,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,10,503,,1276,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,11,504,,1242,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,12,505,,1281,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,13,506,,1303,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,14,507,,157,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,15,508,,1257,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,16,509,1,1427,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,17,510,1,1257,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,18,511,1,1178,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,19,512,1,1198,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,20,513,1,1379,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,21,514,1,1258,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,22,515,1,1352,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,23,516,3,1377,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,24,517,4,1275,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,25,518,4,1262,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,26,519,5,1405,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,27,520,3,1410,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,28,521,7,1358,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,29,522,4,1267,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,30,523,4,1461,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,31,524,,1511,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,32,525,,1477,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,33,526,6,1523,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,34,527,,1531,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,35,528,,1477,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,36,529,1,1455,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,37,530,1,1239,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,38,531,8,1227,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,39,532,8,1474,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,40,533,9,1284,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,41,534,3,1280,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,42,535,2,1495,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,43,536,,1311,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,44,537,,1422,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,45,538,,1585,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,46,539,4,1572,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,47,540,,174,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,48,541,,1072,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,49,542,3,1067,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,50,543,7,1405,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,51,544,4,1345,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,52,545,5,1353,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,53,546,5,455,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,54,547,1,1382,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,55,548,3,275,False,TEXT,
