fiscal_year,doc_type,file_name,split_pdf_page,source_pdf_page,printed_page,char_count,low_text_flag,extraction_method,ocr_char_count
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,2,257,17,942,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,3,258,,633,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,4,259,,623,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,5,260,,861,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,6,261,,1042,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,7,262,,953,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,8,263,,800,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,9,264,,1163,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,10,265,,768,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,11,266,,1185,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,12,267,,1211,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,13,268,,926,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,14,269,,977,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,15,270,,1110,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,16,271,,365,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,17,272,,1080,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,18,273,,1187,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,19,274,,1077,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,20,275,,1172,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,21,276,,1115,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,22,277,,1111,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,23,278,,1225,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,24,279,,965,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,25,280,1,1352,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,26,281,1,1447,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,27,282,3,1429,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,28,283,4,1390,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,29,284,2,1331,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,30,285,5,1295,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,31,286,2,1378,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,32,287,2,1230,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,33,288,4,1280,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,34,289,4,1289,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,35,290,4,1143,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,36,291,4,1373,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,37,292,4,1392,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,38,293,3,1485,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,39,294,2,1485,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,40,295,1,1549,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,41,296,,1702,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,42,297,,1702,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,43,298,,1652,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,44,299,,1707,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,45,300,,1702,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,46,301,,341,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,47,302,2,272,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,48,303,1,1460,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,49,304,3,873,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,50,305,4,1416,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,51,306,,164,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,52,307,3,1367,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,53,308,3,483,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,54,309,4,1388,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,55,310,,166,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,56,311,5,1370,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,57,312,6,1368,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,58,313,7,1381,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,59,314,,166,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,60,315,6,1360,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,61,316,6,1077,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,62,317,3,354,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,63,318,3,1392,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,64,319,2,1829,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,65,320,2,1618,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,66,321,,176,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,67,322,3,1379,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,68,323,3,863,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,69,324,1,584,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,70,325,,940,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,71,326,,1219,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,72,327,,896,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,73,328,,1135,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,74,329,,1107,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,75,330,,1233,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,76,331,,1103,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,77,332,,925,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,78,333,,1069,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,79,334,,1035,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,80,335,,1288,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,81,336,50,1092,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,82,337,,1184,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,83,338,,1249,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,84,339,,1091,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,85,340,,1194,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,86,341,,1073,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,87,342,,1150,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,88,343,,1263,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,89,344,,1140,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,90,345,,862,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,91,346,,1115,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,92,347,,1204,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,93,348,,1095,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,94,349,,696,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,95,350,,1205,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,96,351,,1634,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,97,352,,1672,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,98,353,,1620,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,99,354,,1409,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,100,355,,1507,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,101,356,,1504,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,102,357,,1348,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,103,358,,1567,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,104,359,,1415,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,105,360,,1121,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,106,361,,1594,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,107,362,,1568,False,TEXT,
2023,report,2023년도 성과보고서_보건복지부-256-363.pdf,108,363,,1027,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,1,364,,682,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,2,365,,1050,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,3,366,,936,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,4,367,,1126,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,5,368,,1079,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,6,369,,1044,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,7,370,,1164,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,8,371,,1208,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,9,372,,1050,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,10,373,,890,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,11,374,,867,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,12,375,,922,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,13,376,,1123,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,14,377,,983,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,15,378,,1127,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,16,379,,1238,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,17,380,,1255,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,18,381,,1233,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,19,382,,1250,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,20,383,,1179,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,21,384,,1063,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,22,385,,950,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,23,386,,971,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,24,387,,862,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,25,388,,868,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,26,389,,802,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,27,390,,839,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,28,391,,1010,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,29,392,,1017,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,30,393,,1009,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,31,394,,990,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,32,395,,1158,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,33,396,,269,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,34,397,,926,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,35,398,,1192,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,36,399,,339,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,37,400,,1161,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,38,401,,234,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,39,402,,936,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,40,403,,606,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,41,404,,1233,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,42,405,,238,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,43,406,,1275,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,44,407,,1272,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,45,408,,1380,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,46,409,,907,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,47,410,,962,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,48,411,,965,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,49,412,,1194,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,50,413,,1328,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,51,414,,586,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,52,415,,841,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,53,416,,971,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,54,417,,342,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,55,418,,537,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,56,419,,120,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,57,420,,811,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,58,421,,892,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,59,422,,785,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,60,423,,1188,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,61,424,,1177,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,62,425,,1182,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,63,426,,1055,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,64,427,,1170,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,65,428,,1224,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,66,429,,1030,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,67,430,,1153,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,68,431,,1165,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,69,432,,1164,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,70,433,,1153,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,71,434,,1370,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,72,435,,1276,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,73,436,,1016,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,74,437,,1044,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,75,438,,938,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,76,439,,1080,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,77,440,,1066,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,78,441,,1027,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,79,442,,1238,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,80,443,,1186,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,81,444,,1159,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,82,445,,1089,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,83,446,,1114,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,84,447,,1002,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,85,448,,1095,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,86,449,,1111,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,87,450,,941,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,88,451,,1164,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,89,452,,484,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,90,453,,644,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,91,454,,539,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,92,455,,584,False,TEXT,
2024,plan,2024년도 성과계획서_보건복지부-364-456.pdf,93,456,,374,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,1,278,253,1058,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,2,279,3,841,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,3,280,,649,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,4,281,,608,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,5,282,,1167,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,6,283,,1123,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,7,284,,1366,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,8,285,,988,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,9,286,,976,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,10,287,,846,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,11,288,,453,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,12,289,,1082,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,13,290,,1172,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,14,291,,1088,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,15,292,,1149,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,16,293,,1133,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,17,294,,1142,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,18,295,,1179,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,19,296,,1162,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,20,297,,186,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,21,298,1,1380,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,22,299,1,1434,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,23,300,3,1443,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,24,301,4,1419,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,25,302,5,1294,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,26,303,5,1301,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,27,304,2,1396,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,28,305,4,1280,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,29,306,4,1270,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,30,307,4,1173,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,31,308,4,1117,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,32,309,4,1392,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,33,310,4,1427,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,34,311,3,1442,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,35,312,2,1481,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,36,313,1,1507,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,37,314,6,1743,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,38,315,,1699,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,39,316,,1630,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,40,317,,1631,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,41,318,,1698,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,42,319,,597,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,43,320,1,1539,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,44,321,2,1403,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,45,322,4,1406,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,46,323,,164,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,47,324,3,1335,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,48,325,3,466,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,49,326,4,1386,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,50,327,,166,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,51,328,5,1372,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,52,329,6,1374,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,53,330,7,1380,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,54,331,,166,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,55,332,6,1360,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,56,333,6,1011,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,57,334,3,354,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,58,335,3,1278,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,59,336,2,1704,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,60,337,2,1777,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,61,338,,176,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,62,339,3,1379,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,63,340,,768,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,64,341,1,586,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,65,342,,832,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,66,343,,1010,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,67,344,,1035,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,68,345,,1100,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,69,346,,195,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,70,347,,972,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,71,348,,822,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,72,349,,744,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,73,350,75,704,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,74,351,,813,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,75,352,,1006,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,76,353,,769,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,77,354,,925,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,78,355,,918,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,79,356,1000,907,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,80,357,,869,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,81,358,,1047,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,82,359,55,893,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,83,360,9500,844,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,84,361,30,708,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,85,362,8,879,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,86,363,92,944,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,87,364,,1015,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,88,365,,957,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,89,366,,854,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,90,367,,718,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,91,368,454,910,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,92,369,170,855,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,93,370,,892,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,94,371,,415,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,95,372,,1061,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,96,373,,964,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,97,374,,1265,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,98,375,,1145,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,99,376,,997,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,100,377,,843,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,101,378,,1080,False,TEXT,
