candidate_id,ministry_code,field_name,sector_name,program_code,fiscal_year,account_type,performance_program_name,priority_reason,drilldown_selection_scope,program_performance_signal,project_performance_attributed,drilldown_role,project_id,account_code,account_name_budget_api,activity_code,activity_name_budget_api,subactivity_code,project_name,project_original_budget,project_current_budget,project_expenditure,project_remaining_amount,project_carryover,project_unused,execution_rate,budget_share_within_candidate,remaining_share_within_candidate,budget_rank_within_candidate,project_financial_signal_types,project_status,structural_change_type,financial_quality_level,rank_confidence,budget_ranking_eligible,execution_ranking_eligible,source_trace_v2,mean_scenario_rank,scenario_rank_range,mean_scenario_rank_within_ministry,scenario_rank_range_within_ministry,exploratory_consensus_order,all_scenario_top_5,all_scenario_top_5_within_ministry,project_review_group,project_review_order_within_candidate,review_sequence_overall,review_sequence_within_ministry
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:1200:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,1200,2023,FUND,중소기업성장안정지원,BUDGET_PERFORMANCE_MISMATCH,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:102:584:1200:1261:303,584,중소벤처기업창업및진흥기금,1261,성장안정자금(기금),303,신시장진출지원자금(융자),253855000000,253855000000,253573875910,281124090,0,281124090,0.9988925800555435,0.12481611067187456,0.17395102048494626,3.0,NONE,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,128.75,75.0,26.75,19.0,127,False,False,LARGE_BUDGET_CONTEXT,4,1283,218
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:1200:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,1200,2023,FUND,중소기업성장안정지원,BUDGET_PERFORMANCE_MISMATCH,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:102:584:1200:1272:301,584,중소벤처기업창업및진흥기금,1272,중소기업 매출채권팩토링,301,중소기업 매출채권팩토링,68200000000,68200000000,68200000000,0,0,0,1.0,0.03353275983463728,0.0,5.0,NONE,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,128.75,75.0,26.75,19.0,127,False,False,LARGE_BUDGET_CONTEXT,5,1284,219
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:1200:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,1200,2023,FUND,중소기업성장안정지원,BUDGET_PERFORMANCE_MISMATCH,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:102:584:1200:1253:301,584,중소벤처기업창업및진흥기금,1253,정책지원성과향상(기금),301,정책자금지원성과향상,17893000000,17893000000,17636848109,256151891,0,256151891,0.9856842401497793,0.00879767847098482,0.15849898469604196,6.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,128.75,75.0,26.75,19.0,127,False,False,LARGE_BUDGET_CONTEXT,6,1285,220
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:1200:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,1200,2023,FUND,중소기업성장안정지원,BUDGET_PERFORMANCE_MISMATCH,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:102:584:1200:1261:304,584,중소벤처기업창업및진흥기금,1261,성장안정자금(기금),304,중소기업 정책달성형 이차보전,1000000000,1000000000,992174080,7825920,0,7825920,0.99217408,0.0004916826955225407,0.0048424408247388214,7.0,NONE,TERMINATED,TERMINATED,CLEAR,LOW,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,128.75,75.0,26.75,19.0,127,False,False,LARGE_BUDGET_CONTEXT,7,1286,221
019:2023:사회복지:고용:1000:SPECIAL_ACCOUNT,019,사회복지,고용,1000,2023,SPECIAL_ACCOUNT,고용창출,PERFORMANCE_BELOW_TARGET,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:236:1000:1056:317,236,지역균형발전특별회계,1056,지역고용촉진지원,317,지역산업맞춤형일자리창출지원,147504000000,147504000000,146297242160,1206757840,0,1206757840,0.9918188127779586,0.5765974247316451,0.6996679835355901,1.0,NONE,CONTINUING,,INFORMATIONAL,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.0,30.0,29.0,3.0,128,False,False,LARGE_BUDGET_CONTEXT,1,1287,259
019:2023:사회복지:고용:1000:SPECIAL_ACCOUNT,019,사회복지,고용,1000,2023,SPECIAL_ACCOUNT,고용창출,PERFORMANCE_BELOW_TARGET,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:236:1000:1037:312,236,지역균형발전특별회계,1037,사회적기업육성,312,사회적기업육성(균특),103377000000,103377000000,102859000000,518000000,0,518000000,0.9949892142352748,0.4041036987233111,0.3003320164644099,2.0,NONE,RENAMED,RENAMED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.0,30.0,29.0,3.0,128,False,False,LARGE_BUDGET_CONTEXT,2,1288,260
019:2023:사회복지:고용:1000:SPECIAL_ACCOUNT,019,사회복지,고용,1000,2023,SPECIAL_ACCOUNT,고용창출,PERFORMANCE_BELOW_TARGET,SCENARIO_RANKING_ELIGIBLE,True,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:019:236:1000:1037:313,236,지역균형발전특별회계,1037,사회적기업육성,313,사회적기업육성(제주),4937000000,4937000000,4937000000,0,0,0,1.0,0.019298876545043742,0.0,3.0,NONE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.0,30.0,29.0,3.0,128,False,False,LARGE_BUDGET_CONTEXT,3,1289,261
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:564:2600:2604:301,564,방송통신발전기금,2604,데이터산업경쟁력강화(방발),301,데이터기반산업경쟁력강화,106335000000,106335000000,106335000000,0,0,0,1.0,0.1777413385885999,0.0,2.0,REPEATED_YEAR_END_CONCENTRATION,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,PROJECT_FINANCIAL_SIGNAL,1,1290,267
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2604:421,543,정보통신진흥기금,2604,데이터산업경쟁력강화(정진),421,빅데이터플랫폼및네트워크구축,37472000000,37472000000,37472000000,0,0,0,1.0,0.06263528884743513,0.0,4.0,BUDGET_RAPID_DECREASE,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,PROJECT_FINANCIAL_SIGNAL,2,1291,268
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2602:303,543,정보통신진흥기금,2602,AI경쟁력강화(정진),303,부처협업 기반 AI확산,8000000000,8000000000,8000000000,0,0,0,1.0,0.013372179514823897,0.0,8.0,BUDGET_RAPID_INCREASE;MULTIPLE_FINANCIAL_SIGNALS,CONTINUING,,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,PROJECT_FINANCIAL_SIGNAL,3,1292,269
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2601:303,543,정보통신진흥기금,2601,AI기술개발(정진),303,데이터 활용확산 정책지원,1839000000,1839000000,1534632470,304367530,67900000,236467530,0.834492914627515,0.003073929765970143,0.8940987184412493,20.0,ACCOUNTING_ADJUSTMENT_PATTERN;MULTIPLE_FINANCIAL_SIGNALS,NEW,NEW,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,PROJECT_FINANCIAL_SIGNAL,4,1293,270
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2602:326,543,정보통신진흥기금,2602,AI경쟁력강화(정진),326,AI융합 의료영상 진료판독시스템(정보화),11048000000,11048000000,11048000000,0,0,0,1.0,0.0184669799099718,0.0,6.0,MULTIPLE_FINANCIAL_SIGNALS,RENAMED,RENAMED,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,PROGRAM_STRUCTURE_CONTEXT,5,1294,271
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2601:308,543,정보통신진흥기금,2601,AI기술개발(정진),308,데이터 활용 의료·건강생태계 조성,9000000000,9000000000,9000000000,0,0,0,1.0,0.015043701954176885,0.0,7.0,MULTIPLE_FINANCIAL_SIGNALS,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,PROGRAM_STRUCTURE_CONTEXT,6,1295,272
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2601:325,543,정보통신진흥기금,2601,AI기술개발(정진),325,클라우드로봇복합인공지능기술개발(R&D),7300000000,7300000000,7300000000,0,0,0,1.0,0.012202113807276805,0.0,10.0,MULTIPLE_FINANCIAL_SIGNALS,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,PROGRAM_STRUCTURE_CONTEXT,7,1296,273
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2602:324,543,정보통신진흥기금,2602,AI경쟁력강화(정진),324,AI융합 신규감염병 대응시스템(정보화),7040000000,7040000000,7040000000,0,0,0,1.0,0.01176751797304503,0.0,11.0,MULTIPLE_FINANCIAL_SIGNALS,RENAMED,RENAMED,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,PROGRAM_STRUCTURE_CONTEXT,8,1297,274
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2605:304,543,정보통신진흥기금,2605,디지털플랫폼정부 인프라 활용,304,디지털플랫폼정부 혁신서비스 테스트베드 지원,7000000000,7000000000,7000000000,0,0,0,1.0,0.01170065707547091,0.0,12.0,MULTIPLE_FINANCIAL_SIGNALS,NEW,NEW,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,PROGRAM_STRUCTURE_CONTEXT,9,1298,275
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2602:325,543,정보통신진흥기금,2602,AI경쟁력강화(정진),325,AI융합 에너지 효율화(정보화),6280000000,6280000000,6280000000,0,0,0,1.0,0.010497160919136758,0.0,14.0,MULTIPLE_FINANCIAL_SIGNALS,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,PROGRAM_STRUCTURE_CONTEXT,10,1299,276
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2602:323,543,정보통신진흥기금,2602,AI경쟁력강화(정진),323,AI융합 불법 복제품 판독 시스템(정보화),6100000000,6100000000,6100000000,0,0,0,1.0,0.010196286880053222,0.0,15.0,MULTIPLE_FINANCIAL_SIGNALS,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,PROGRAM_STRUCTURE_CONTEXT,11,1300,277
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2602:328,543,정보통신진흥기금,2602,AI경쟁력강화(정진),328,AI융합 해안경비 및 지뢰탐지시스템(정보화),6000000000,6000000000,6000000000,0,0,0,1.0,0.010029134636117923,0.0,16.0,MULTIPLE_FINANCIAL_SIGNALS,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,PROGRAM_STRUCTURE_CONTEXT,12,1301,278
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2602:322,543,정보통신진흥기금,2602,AI경쟁력강화(정진),322,IoT-AI 기반 시설물 스마트 관리(정보화),4660000000,4660000000,4660000000,0,0,0,1.0,0.00778929456738492,0.0,17.0,MULTIPLE_FINANCIAL_SIGNALS,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,PROGRAM_STRUCTURE_CONTEXT,13,1302,279
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2602:305,543,정보통신진흥기금,2602,AI경쟁력강화(정진),305,인공지능학습용데이터구축,262800000000,262800000000,262800000000,0,0,0,1.0,0.439276097061965,0.0,1.0,NONE,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,LARGE_BUDGET_CONTEXT,14,1303,280
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:564:2600:2602:311,564,방송통신발전기금,2602,AI경쟁력강화(방발),311,클라우드컴퓨팅산업육성(정보화),83318000000,83318000000,83281949270,36050730,0,36050730,0.9995673116253391,0.1392679066020122,0.1059012815587507,3.0,NONE,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,LARGE_BUDGET_CONTEXT,15,1304,281
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2602:327,543,정보통신진흥기금,2602,AI경쟁력강화(정진),327,AI융합 지역특화산업 지원(정보화),11550000000,11550000000,11550000000,0,0,0,1.0,0.019306084174527,0.0,5.0,NONE,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,LARGE_BUDGET_CONTEXT,16,1305,282
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2601:307,543,정보통신진흥기금,2601,AI기술개발(정진),307,인공지능·메타버스 기반 재난안전관리 체계 강화,8000000000,8000000000,8000000000,0,0,0,1.0,0.013372179514823897,0.0,8.0,NONE,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,LARGE_BUDGET_CONTEXT,17,1306,283
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2602:329,543,정보통신진흥기금,2602,AI경쟁력강화(정진),329,AI융합 국민안전 확보 및 신속대응 지원(정보화),6850000000,6850000000,6850000000,0,0,0,1.0,0.011449928709567962,0.0,13.0,NONE,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,LARGE_BUDGET_CONTEXT,18,1307,284
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:564:2600:2602:312,564,방송통신발전기금,2602,AI경쟁력강화(방발),312,디지털인프라(SW) 진단 및 개선(정보화),2565000000,2565000000,2565000000,0,0,0,1.0,0.0042874550569404115,0.0,18.0,NONE,CONTINUING,,CLEAR,HIGH,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,LARGE_BUDGET_CONTEXT,19,1308,285
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2605:302,543,정보통신진흥기금,2605,디지털플랫폼정부 인프라 활용,302,민간의 첨단 초거대 인공지능 활용 지원,2000000000,2000000000,2000000000,0,0,0,1.0,0.003343044878705974,0.0,19.0,NONE,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,LARGE_BUDGET_CONTEXT,20,1309,286
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2605:303,543,정보통신진흥기금,2605,디지털플랫폼정부 인프라 활용,303,데이터 레이크 운영,1600000000,1600000000,1600000000,0,0,0,1.0,0.0026744359029647795,0.0,21.0,NONE,TERMINATED,TERMINATED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,LARGE_BUDGET_CONTEXT,21,1310,287
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,SCENARIO_RANKING_ELIGIBLE,False,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2023:162:543:2600:2605:301,543,정보통신진흥기금,2605,디지털플랫폼정부 인프라 활용,301,국가 데이터·서비스 연계 API기반 구축,1500000000,1500000000,1500000000,0,0,0,1.0,0.0025072836590294806,0.0,22.0,NONE,NEW,NEW,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2023.csv,129.5,50.0,21.75,19.0,129,False,False,LARGE_BUDGET_CONTEXT,22,1311,288
